Id,Hazard,T1_V1,T1_V2,T1_V3,T1_V4,T1_V5,T1_V6,T1_V7,T1_V8,T1_V9,T1_V10,T1_V11,T1_V12,T1_V13,T1_V14,T1_V15,T1_V16,T1_V17,T2_V1,T2_V2,T2_V3,T2_V4,T2_V5,T2_V6,T2_V7,T2_V8,T2_V9,T2_V10,T2_V11,T2_V12,T2_V13,T2_V14,T2_V15
42391,1,13,8,6,N,K,N,B,B,E,3,H,D,10,3,A,K,N,95,20,Y,19,A,2,31,1,21,6,Y,N,C,2,6
42392,8,1,1,3,N,A,Y,B,D,D,2,L,C,20,1,C,I,N,53,13,N,16,C,2,34,1,24,6,Y,N,E,2,5
42393,7,14,4,2,E,K,N,B,B,E,3,J,B,15,1,A,R,N,87,20,N,13,A,1,28,1,18,2,Y,N,E,1,7
42396,1,8,17,4,N,H,N,B,B,D,2,B,B,20,1,A,B,N,88,10,Y,5,B,2,25,1,5,6,Y,N,E,2,1
42397,4,6,14,1,B,I,N,B,A,E,3,H,B,15,3,A,R,N,31,7,N,3,A,1,31,1,1,4,Y,N,E,1,1
42398,1,7,13,1,B,K,N,B,B,E,12,H,B,20,2,A,K,N,83,10,N,10,A,2,40,1,15,3,Y,N,E,4,6
42402,14,10,16,4,N,H,Y,B,C,D,3,L,B,10,1,A,I,N,30,14,N,6,B,2,40,1,9,1,N,N,A,2,1
42404,17,9,19,5,N,C,N,B,B,D,3,B,B,10,1,A,E,N,31,9,N,16,A,1,40,1,5,6,Y,N,E,1,12
42405,2,8,21,1,W,I,Y,B,B,E,3,H,B,15,3,A,R,N,14,11,N,10,A,2,40,1,22,6,Y,N,C,3,2
42406,1,18,13,3,W,B,N,B,B,D,12,B,B,15,1,A,A,N,38,7,Y,14,A,2,37,1,16,2,Y,N,C,5,3
42408,1,13,1,1,N,C,N,B,B,B,3,B,B,20,1,A,C,Y,66,14,N,9,A,2,37,1,17,5,N,N,A,3,1
42409,1,15,17,1,B,H,Y,B,B,D,8,B,B,20,1,A,B,N,29,14,N,9,A,2,37,1,23,7,N,N,A,5,4
42413,4,13,23,6,N,C,N,B,B,D,2,L,C,10,2,A,D,N,70,17,N,7,A,2,25,1,19,3,Y,N,C,5,1
42416,3,18,8,6,B,B,Y,B,B,B,7,B,B,20,1,A,I,N,48,9,Y,8,A,1,28,1,10,3,Y,N,E,3,6
42417,8,3,18,3,N,K,Y,B,B,E,2,H,C,20,1,A,J,Y,94,9,N,6,C,2,40,1,1,3,Y,Y,E,2,1
42418,3,17,10,2,B,A,N,B,B,D,3,B,B,10,1,A,I,N,61,7,Y,13,E,3,37,1,15,6,Y,N,C,3,7
42423,2,10,15,3,N,H,Y,B,B,E,7,H,D,10,1,A,R,N,21,15,N,4,B,2,37,1,10,7,Y,N,E,4,1
42424,4,4,13,4,B,I,N,B,B,F,12,H,B,20,3,A,K,N,90,12,Y,7,A,1,28,1,3,3,Y,N,D,2,5
42425,4,19,10,4,N,H,N,B,B,D,7,B,B,15,1,A,B,N,27,10,N,8,A,1,34,1,3,2,N,N,A,5,3
42427,4,9,10,7,N,K,Y,B,B,E,8,H,B,15,1,A,N,N,84,12,N,5,A,2,40,1,7,3,N,N,A,2,1
42429,2,2,7,5,C,A,N,B,B,B,12,B,B,15,2,N,C,N,59,19,Y,12,B,2,40,1,25,3,Y,N,E,3,2
42430,7,9,21,2,N,K,N,B,B,E,3,J,B,15,1,A,R,N,49,15,N,13,A,2,40,1,14,1,N,N,A,4,3
42432,2,15,4,3,E,C,N,B,B,D,12,B,B,20,3,H,D,N,47,18,N,5,B,1,37,1,18,1,Y,N,C,1,1
42436,2,3,20,4,N,B,Y,B,B,B,8,B,B,10,0,A,I,N,88,13,Y,21,A,1,37,1,17,4,Y,N,C,1,12
42438,4,12,14,4,N,H,N,B,B,D,8,L,A,15,1,A,B,N,53,13,N,2,B,3,28,1,11,4,N,N,A,3,1
42440,2,16,4,3,E,K,N,B,B,E,12,K,B,20,1,A,K,N,41,10,Y,19,A,2,31,1,16,3,N,N,A,3,11
42443,14,7,23,5,N,H,Y,B,D,E,8,I,B,10,1,A,J,N,84,10,Y,15,B,1,40,1,1,7,Y,N,C,1,1
42448,6,3,17,3,N,A,Y,B,B,D,7,L,B,10,1,A,I,N,25,13,N,8,A,1,31,1,3,6,Y,N,D,1,2
42450,1,5,14,3,C,A,Y,B,B,D,7,F,B,15,1,A,B,Y,67,9,Y,6,A,2,25,1,10,6,Y,Y,E,2,1
42451,11,15,19,2,N,K,Y,B,B,F,7,H,B,10,1,A,R,N,77,10,Y,4,A,2,31,1,22,5,Y,N,E,5,1
42458,5,4,18,1,N,H,N,B,B,E,3,J,B,10,3,A,K,N,90,9,N,14,B,1,31,1,3,7,Y,N,E,1,1
42461,1,2,11,4,C,K,N,B,B,E,8,J,B,20,1,A,L,N,46,16,N,10,A,2,40,1,22,5,Y,N,E,3,3
42462,1,18,13,3,N,H,N,B,B,E,12,H,B,20,2,A,K,N,25,7,N,8,B,2,34,1,5,6,Y,N,E,2,1
42465,1,15,19,2,H,K,N,B,B,E,12,J,B,10,1,A,K,N,44,10,Y,4,A,2,28,1,21,6,N,N,A,3,2
42468,8,3,17,7,N,C,N,B,B,D,3,B,B,10,1,A,B,Y,52,11,N,6,C,2,37,1,16,1,Y,Y,E,2,1
42475,6,18,2,1,N,K,Y,B,B,E,12,J,B,20,3,A,J,N,35,9,Y,14,A,2,37,1,19,5,Y,N,E,1,5
42477,9,7,16,3,N,K,N,B,B,E,2,J,B,10,3,A,N,N,64,5,Y,7,A,1,34,1,25,7,N,N,B,1,12
42480,15,15,8,2,N,K,Y,B,B,E,3,H,B,20,3,N,N,N,37,14,N,4,A,2,22,1,10,2,Y,N,D,2,1
42482,2,11,7,2,W,H,N,B,B,D,12,L,B,10,1,A,D,N,75,31,Y,15,A,3,31,1,4,3,Y,N,C,3,11
42484,4,13,19,1,N,H,N,B,B,E,12,H,B,20,1,C,R,N,36,12,N,7,B,2,40,1,16,4,N,N,A,4,1
42486,1,12,17,4,N,A,N,B,B,D,12,A,B,15,1,A,A,N,31,10,N,4,B,2,40,1,3,6,N,N,A,2,1
42488,1,17,18,2,N,K,Y,B,B,E,12,H,B,5,1,A,K,N,37,9,N,12,A,2,31,1,19,4,Y,N,E,2,3
42490,3,6,15,3,B,K,N,B,B,E,8,H,B,20,3,A,R,N,48,9,N,14,A,2,22,1,15,3,N,N,C,2,8
42492,6,4,5,3,N,K,Y,B,B,E,2,H,B,10,2,A,R,N,72,8,N,14,A,1,22,1,1,7,Y,N,E,1,11
42493,4,9,9,3,N,K,Y,B,B,E,12,H,B,10,1,A,K,N,46,9,N,16,A,2,40,1,6,2,Y,N,C,2,7
42494,7,6,1,1,N,K,N,B,B,E,8,H,C,20,3,A,J,N,48,6,N,11,C,2,31,1,3,3,Y,N,E,2,1
42497,1,15,8,3,N,K,N,B,B,E,2,H,B,15,3,A,R,N,10,10,N,7,A,2,37,1,12,2,Y,N,E,4,5
42498,1,13,21,3,C,H,Y,B,B,D,8,L,B,10,1,D,I,N,39,23,Y,7,C,2,28,1,4,2,Y,N,E,4,1
42505,11,12,23,7,N,H,Y,B,B,E,2,H,B,20,1,A,R,N,40,18,Y,3,B,1,34,1,13,5,N,N,A,1,1
42506,1,9,1,1,N,C,Y,D,B,D,3,L,B,10,3,A,E,N,1,12,Y,12,B,2,22,1,8,3,Y,N,E,2,1
42508,5,19,23,4,N,K,N,B,B,E,8,H,B,10,1,A,R,N,36,14,N,9,A,2,37,1,1,4,N,N,A,3,6
42509,13,16,11,7,N,K,N,B,B,F,12,H,C,20,1,A,K,N,73,9,Y,7,A,1,28,1,24,4,Y,N,E,1,6
42510,1,8,16,1,N,H,N,B,B,D,2,B,B,5,1,A,B,N,94,13,N,17,A,2,40,1,7,4,Y,N,C,2,11
42511,4,1,14,4,C,H,Y,B,B,E,8,J,B,20,1,N,J,N,17,12,Y,2,B,3,28,1,20,2,N,N,C,1,2
42512,6,18,11,5,N,H,N,B,B,E,12,J,B,5,1,A,R,N,38,12,Y,4,B,1,37,1,6,7,Y,N,E,1,1
42517,1,7,2,1,B,K,N,D,B,E,3,I,B,10,3,A,R,Y,10,8,Y,7,A,2,31,1,18,6,Y,Y,E,2,2
42519,1,14,15,3,S,H,N,B,B,D,3,A,B,20,1,A,B,N,85,10,Y,4,A,1,25,1,18,3,Y,N,E,1,1
42521,11,9,7,5,N,C,Y,B,B,D,12,B,B,15,1,A,I,N,19,10,N,5,B,2,40,1,17,7,N,N,A,2,1
42525,1,9,22,6,N,C,N,B,D,D,8,L,B,15,1,A,I,Y,74,13,N,6,A,2,40,1,20,7,Y,Y,E,2,3
42526,2,6,19,1,B,I,Y,B,B,E,7,J,B,15,1,A,R,N,63,11,N,5,A,1,22,1,21,4,Y,N,E,1,2
42531,1,6,2,2,B,K,N,B,B,E,3,H,B,20,3,A,K,N,21,10,Y,4,A,2,31,1,4,6,Y,N,E,2,2
42533,4,9,10,7,N,H,N,B,B,D,8,B,B,10,1,A,B,N,86,10,N,13,A,3,34,1,5,1,Y,N,C,3,2
42536,1,18,16,4,B,I,N,B,B,E,8,J,B,5,3,A,K,N,14,12,N,12,A,1,25,1,17,2,Y,N,C,3,4
42537,4,2,18,2,N,H,Y,B,B,E,3,H,B,15,2,A,K,N,48,16,N,6,E,2,34,1,1,4,Y,N,C,6,4
42539,1,5,5,4,B,A,N,B,B,D,3,B,B,10,3,A,B,N,61,8,Y,7,A,2,31,1,19,6,Y,N,C,4,4
42540,4,19,21,2,N,K,Y,B,B,E,12,H,B,15,1,A,J,N,43,16,N,10,A,5,28,1,8,7,N,N,A,7,4
42548,3,8,18,5,N,K,Y,B,B,E,12,J,B,15,1,A,K,N,86,14,N,8,A,2,34,1,7,6,Y,N,E,2,4
42549,7,7,14,2,B,K,N,B,B,E,7,M,B,10,3,A,L,N,32,8,N,7,C,2,40,1,1,4,Y,N,C,4,1
42554,4,19,17,4,B,H,Y,B,B,E,3,H,B,10,1,A,J,N,47,15,N,12,B,2,31,1,1,3,N,N,A,2,1
42556,1,8,5,3,N,H,Y,B,B,C,12,B,B,10,1,A,B,N,82,13,N,9,A,2,40,1,20,7,Y,N,E,3,4
42559,12,8,23,3,N,K,N,B,B,E,8,H,B,15,1,A,K,N,66,10,N,5,C,2,25,1,8,7,Y,N,E,3,1
42561,6,7,11,2,N,K,Y,B,B,E,12,H,C,20,1,A,K,N,62,6,N,14,A,2,22,1,25,6,N,N,E,2,1
42562,7,2,18,4,C,A,N,B,B,D,8,F,B,15,2,A,B,N,53,17,Y,14,A,2,25,1,24,6,Y,N,E,3,2
42566,1,19,11,3,N,H,Y,B,B,E,12,J,B,15,1,A,R,N,52,8,N,2,B,2,22,1,9,6,N,N,A,2,1
42567,1,16,9,5,N,K,N,B,B,E,12,H,B,15,1,A,J,N,19,8,Y,12,A,1,40,1,13,3,N,N,A,1,5
42569,5,4,8,6,N,C,N,B,B,D,12,B,B,5,1,A,B,N,56,9,N,11,A,2,34,1,17,6,N,N,A,2,5
42571,8,17,5,1,W,I,N,B,B,E,12,H,B,20,2,A,J,N,35,13,N,18,A,2,31,1,16,7,N,N,A,2,11
42572,1,3,6,4,N,B,N,B,B,D,12,L,B,15,1,A,A,N,88,15,N,17,C,2,40,1,21,4,Y,N,E,2,1
42573,2,9,17,6,W,H,Y,B,B,D,12,L,B,15,1,A,A,N,42,12,N,17,A,3,40,1,4,3,Y,N,C,3,5
42574,1,5,5,4,B,I,Y,B,B,E,12,H,B,20,3,N,R,N,46,8,N,6,A,2,31,1,8,5,N,N,A,3,4
42575,12,7,19,5,N,K,N,B,B,E,3,H,B,15,3,A,K,N,37,7,Y,15,A,1,40,1,15,7,Y,N,C,1,5
42578,1,19,20,3,W,H,N,B,B,E,7,H,B,20,3,A,N,N,22,15,N,2,B,2,37,1,13,2,N,N,A,2,1
42583,4,3,7,5,N,H,N,B,B,D,3,B,B,10,1,A,C,N,38,11,N,8,B,3,34,1,17,7,Y,N,D,5,1
42584,5,5,1,1,C,H,Y,B,B,G,12,J,B,20,1,D,N,N,50,8,N,14,B,1,31,1,18,4,N,N,A,1,1
42587,1,4,3,2,B,I,Y,B,B,E,2,H,B,20,4,A,K,N,55,14,N,4,A,2,40,1,1,3,Y,N,E,2,2
42588,1,14,18,1,N,K,N,B,B,E,8,H,B,5,3,A,K,N,96,14,N,22,A,3,31,1,6,7,Y,N,C,3,12
42589,1,14,20,2,N,K,N,B,B,E,3,H,B,10,1,A,L,N,77,13,N,12,A,1,34,1,11,5,Y,N,C,1,7
42593,1,6,2,1,B,A,N,B,B,B,12,L,B,10,3,A,I,N,35,12,N,8,A,2,34,1,8,2,Y,N,E,2,2
42594,2,5,14,2,B,A,N,B,B,D,3,B,B,20,1,A,B,N,76,9,N,16,A,2,37,1,16,1,Y,N,E,2,4
42596,7,10,14,3,N,H,N,B,B,E,8,H,B,20,1,C,R,N,42,12,N,3,B,2,40,1,2,3,N,N,A,4,1
42597,2,4,4,3,N,K,N,B,B,E,3,H,B,15,2,A,K,N,46,9,N,11,A,2,31,1,5,3,Y,N,C,5,3
42599,5,13,17,4,B,C,N,B,B,D,3,B,B,20,3,A,I,N,49,12,Y,5,A,2,31,1,1,2,Y,N,E,3,3
42602,2,12,16,3,W,A,N,B,B,D,12,A,B,10,1,A,I,Y,85,10,N,7,A,3,40,2,5,2,Y,Y,C,3,3
42603,4,9,16,4,N,C,Y,B,C,D,12,B,B,10,1,A,B,N,35,14,N,8,A,2,28,1,21,3,N,N,A,5,6
42604,1,3,4,3,N,B,N,B,B,D,3,B,B,20,1,A,B,N,37,8,Y,1,B,2,34,1,6,4,Y,N,E,4,1
42605,7,6,15,4,B,I,N,B,B,E,12,H,B,15,1,A,K,N,82,8,Y,7,A,1,37,1,24,4,Y,N,E,1,1
42607,1,14,19,4,N,C,N,B,B,D,7,L,B,10,1,A,I,Y,75,11,N,14,C,1,37,1,23,7,Y,Y,E,2,1
42608,1,15,6,4,B,H,Y,B,B,D,3,B,B,20,1,A,B,N,43,14,N,7,B,2,31,1,19,4,N,N,A,3,1
42613,2,12,6,4,N,C,Y,B,B,D,8,L,B,10,1,A,I,Y,72,16,N,11,A,4,37,2,1,4,Y,Y,E,5,2
42614,1,9,19,4,N,K,Y,B,B,E,3,J,B,20,3,A,Q,N,95,16,Y,21,A,1,40,1,13,5,Y,N,D,1,12
42617,1,7,13,5,B,H,N,B,B,E,7,H,B,10,1,A,R,Y,82,8,N,10,B,2,37,2,13,7,Y,Y,E,2,1
42618,1,2,17,2,C,A,N,B,B,D,8,B,B,15,2,A,B,N,47,10,N,17,A,2,37,1,22,6,Y,N,E,2,1
42619,4,9,12,4,B,C,Y,B,B,D,3,B,B,15,1,A,C,N,93,13,N,13,B,2,31,1,6,5,N,N,A,2,1
42623,7,12,17,4,W,C,Y,B,B,D,7,L,B,15,1,A,D,N,27,15,Y,10,B,1,31,1,1,7,N,N,A,1,1
42626,11,12,3,2,N,H,N,B,B,E,3,H,B,20,1,A,O,N,56,18,Y,17,B,1,37,1,1,2,N,N,A,1,9
42627,1,1,13,2,S,A,N,B,B,B,3,F,B,10,1,N,G,N,18,21,N,11,A,2,28,1,20,7,N,N,C,4,1
42630,4,8,19,4,B,I,Y,B,B,E,8,H,B,15,2,A,K,N,59,19,N,13,A,1,37,1,11,4,Y,N,D,1,8
42632,3,5,15,3,N,A,Y,B,D,D,8,B,B,20,3,A,B,Y,71,9,N,4,A,2,40,1,9,7,Y,Y,E,2,4
42635,2,7,20,3,N,A,N,B,B,D,8,B,B,10,3,A,B,N,62,6,N,12,A,1,40,1,25,2,Y,N,C,1,6
42637,1,3,15,4,N,K,N,A,B,E,8,K,D,20,1,A,K,N,52,8,Y,5,C,2,37,1,16,7,Y,N,D,2,1
42638,5,5,3,2,B,K,N,B,B,E,7,H,B,20,3,A,J,N,43,10,N,10,C,1,31,1,10,6,Y,N,E,1,1
42639,1,14,15,4,N,C,N,B,B,D,8,B,B,20,1,A,I,Y,96,14,N,15,A,2,31,1,18,6,Y,N,E,2,11
42640,1,17,6,1,N,K,N,B,B,E,12,I,B,15,3,A,M,N,63,5,N,10,A,1,22,1,17,1,N,N,A,3,3
42641,1,9,21,3,W,I,N,B,B,F,2,H,B,20,1,A,J,N,35,13,N,11,A,1,40,1,15,3,Y,N,E,1,5
42642,8,13,8,1,E,K,N,B,B,E,3,H,A,15,1,A,K,N,51,19,N,5,A,4,40,2,9,3,N,N,D,4,5
42643,4,10,16,7,N,C,Y,B,B,D,8,L,B,20,1,A,B,N,26,11,N,3,B,2,34,1,19,3,Y,N,D,2,1
42647,7,9,1,1,B,C,N,B,B,B,8,B,B,15,1,A,B,N,81,16,N,11,B,3,40,1,6,6,N,N,A,4,1
42648,5,8,21,3,N,H,Y,B,B,E,3,J,B,15,1,A,J,N,44,17,N,8,E,1,31,1,1,6,Y,N,B,2,5
42649,1,15,13,1,N,H,N,D,B,D,8,B,B,15,1,A,B,N,42,10,N,5,A,2,37,1,20,5,N,N,C,5,1
42650,4,1,17,3,C,A,Y,B,B,B,8,F,B,10,1,A,I,N,24,22,N,14,C,3,40,1,21,7,N,N,E,1,3
42655,2,8,7,4,C,C,Y,B,B,D,3,B,B,20,1,A,I,N,87,12,N,12,C,2,28,1,20,6,Y,N,E,2,1
42658,4,2,5,3,N,A,Y,B,B,D,2,B,B,10,1,A,B,N,45,10,N,9,B,1,31,1,3,2,N,N,A,1,1
42659,1,7,14,3,B,I,N,B,B,E,3,J,B,10,1,A,M,N,95,6,N,9,A,3,40,1,8,6,N,N,D,3,9
42662,4,12,24,7,W,C,N,D,B,D,3,L,B,20,1,C,E,N,73,12,N,7,B,1,31,1,7,4,Y,N,C,1,1
42663,2,5,18,4,B,A,N,B,B,D,12,B,B,10,2,A,B,Y,66,9,N,16,A,1,40,1,15,3,Y,Y,E,1,5
42664,8,8,3,2,N,K,N,B,B,E,7,H,B,15,1,A,K,Y,82,17,N,11,A,2,34,1,2,3,Y,Y,E,2,3
42666,8,7,18,5,N,A,N,B,B,D,7,A,B,15,1,A,I,Y,86,7,Y,13,A,2,22,1,9,7,Y,Y,E,4,4
42667,1,8,6,4,E,C,N,D,B,C,12,B,B,10,1,A,C,N,93,21,Y,17,A,3,40,1,18,6,Y,N,C,3,5
42670,2,6,19,4,N,A,N,B,B,B,12,B,B,15,1,A,H,N,100,8,N,15,A,1,37,1,18,1,Y,N,C,1,3
42671,1,2,20,7,N,A,N,B,A,D,12,F,B,15,1,A,I,N,57,17,Y,7,B,1,28,1,24,6,Y,N,E,3,1
42672,15,7,17,5,N,K,N,B,B,E,3,H,B,10,1,A,N,N,64,7,Y,20,A,2,37,1,21,7,Y,N,E,2,3
42677,2,15,16,4,C,H,N,B,B,D,2,B,B,15,1,A,B,N,15,10,N,5,B,4,40,1,7,4,N,N,A,6,1
42679,2,5,7,5,C,A,Y,B,B,D,7,A,B,5,1,N,B,N,93,9,Y,3,A,2,40,1,12,5,Y,N,E,2,1
42681,1,6,6,4,B,A,Y,B,B,D,12,B,B,5,3,A,B,N,67,8,N,13,A,1,34,1,21,1,N,N,A,1,4
42683,30,10,19,1,N,B,N,B,C,D,8,L,B,10,1,A,I,N,69,11,N,15,C,2,34,1,25,6,Y,N,E,2,1
42687,1,12,19,1,N,H,Y,B,B,E,3,H,B,20,1,A,J,N,41,13,Y,4,B,2,28,1,6,7,N,N,A,2,1
42688,6,8,15,3,W,H,Y,B,D,D,12,B,B,20,1,A,B,N,79,13,N,12,A,2,40,1,21,3,N,N,A,4,1
42689,1,3,6,4,N,K,N,B,B,E,8,J,B,10,3,A,M,N,47,11,N,4,C,2,31,2,13,2,Y,N,E,2,2
42691,6,7,17,5,C,K,Y,B,B,E,2,H,B,15,1,A,K,N,43,8,Y,9,A,1,40,1,1,3,Y,N,C,2,3
42692,1,15,21,6,B,C,N,B,B,D,8,B,B,20,1,A,I,N,74,19,N,9,A,1,40,1,17,6,N,N,A,1,3
42694,36,9,24,1,N,K,Y,B,C,F,8,H,B,10,1,C,L,N,92,10,Y,13,A,2,40,1,9,3,Y,N,D,2,8
42695,4,16,3,2,B,H,Y,B,B,E,8,H,B,10,3,A,R,N,13,8,N,7,B,2,34,1,13,1,N,N,A,3,1
42696,4,4,5,4,N,A,Y,B,B,D,12,B,B,20,4,A,B,N,27,7,Y,6,B,2,28,1,15,3,N,N,A,4,1
42698,1,13,22,5,B,I,N,B,B,F,3,J,B,15,1,H,R,N,49,18,N,6,A,2,25,1,17,5,Y,N,E,3,1
42701,2,19,3,2,N,A,N,B,B,D,3,B,B,15,1,A,A,N,13,7,N,3,A,2,37,1,16,3,N,N,A,2,1
42702,1,19,23,2,E,K,Y,B,B,F,8,H,B,15,1,A,R,N,33,16,N,13,A,1,40,1,21,1,N,N,A,1,1
42703,4,15,19,2,S,H,N,B,B,F,8,J,B,10,1,A,M,N,31,8,N,4,B,2,37,1,5,6,Y,N,E,4,1
42705,7,3,4,2,N,K,N,B,B,E,12,H,B,15,1,A,M,N,57,9,Y,12,A,2,28,1,6,6,Y,N,D,2,10
42707,1,18,15,4,N,H,N,B,B,D,7,B,B,5,1,A,I,Y,79,10,N,6,C,2,25,1,17,4,N,Y,A,2,4
42713,2,17,6,4,N,A,Y,B,B,D,12,B,B,15,1,A,A,N,63,9,N,5,A,2,31,1,16,4,Y,N,E,4,4
42715,4,7,3,2,N,K,N,B,B,E,3,H,B,15,1,C,J,N,82,11,Y,12,A,2,22,1,24,6,N,N,E,2,1
42717,2,9,18,4,B,C,Y,B,D,D,12,B,B,15,1,A,B,N,19,11,N,7,A,1,25,1,17,1,N,N,A,1,3
42718,4,3,13,2,N,H,Y,B,B,D,3,L,B,10,1,A,B,N,44,13,N,4,A,2,37,1,22,3,Y,N,E,2,3
42719,1,18,5,4,N,A,Y,B,B,D,12,B,B,10,3,A,B,N,11,6,N,9,A,1,31,1,13,1,Y,N,E,5,4
42720,1,14,13,1,N,A,N,B,B,D,7,B,B,15,3,A,I,N,66,9,N,12,A,2,22,1,4,5,N,N,A,2,4
42721,1,6,15,3,B,A,N,B,B,D,2,B,B,10,1,A,I,Y,75,9,N,4,A,2,22,1,2,3,Y,Y,D,2,2
42722,8,8,17,2,N,K,Y,B,B,E,3,J,B,15,2,A,J,N,95,15,N,12,A,2,40,1,19,6,Y,N,E,2,6
42724,4,4,7,5,N,A,Y,B,B,D,7,B,B,15,2,A,I,N,98,6,N,17,B,2,37,1,11,4,Y,N,E,2,1
42726,8,5,5,4,S,K,N,B,B,E,7,H,C,10,1,A,K,Y,77,10,Y,8,C,2,22,1,11,1,Y,Y,E,2,1
42727,5,7,17,3,B,I,Y,B,B,E,7,H,B,10,1,A,K,N,83,9,N,19,A,2,37,1,5,4,Y,N,E,2,11
42728,1,7,13,1,W,I,N,B,B,E,8,H,B,10,4,A,R,N,54,8,N,11,A,4,22,1,1,5,Y,N,C,4,6
42729,4,11,12,1,N,C,N,B,B,D,3,L,B,15,3,A,I,N,84,13,Y,14,A,3,40,1,2,6,Y,N,E,3,3
42730,1,14,4,3,N,C,Y,B,A,D,2,B,B,20,3,A,I,Y,88,17,N,12,A,5,37,2,15,4,Y,Y,C,6,2
42733,1,16,3,2,G,K,N,B,B,E,8,H,B,10,1,C,K,N,98,10,Y,12,C,2,31,1,10,1,N,N,E,2,1
42734,1,11,20,2,N,H,N,B,B,E,3,J,B,15,1,A,R,Y,60,16,N,9,B,2,31,1,17,4,Y,Y,E,2,1
42735,1,12,21,5,E,K,Y,B,A,E,12,H,B,10,2,H,J,N,47,12,N,19,A,1,31,1,18,2,Y,N,C,1,12
42736,3,5,17,7,B,K,N,B,B,E,7,H,B,10,3,A,K,N,72,8,Y,13,A,2,40,1,16,6,Y,N,D,2,8
42737,7,18,6,4,G,K,N,A,B,G,3,H,B,10,1,A,K,N,69,18,N,17,A,3,37,1,23,6,Y,N,E,2,3
42739,8,15,19,1,N,H,Y,B,B,E,8,H,B,10,1,A,M,N,85,1,Y,22,E,2,28,1,1,1,Y,N,D,2,3
42741,4,14,8,5,N,K,Y,B,B,E,8,H,B,15,1,A,K,N,88,21,N,22,A,1,40,1,1,6,Y,N,E,1,12
42743,5,10,13,2,N,K,Y,B,B,E,12,H,B,20,1,A,K,Y,61,13,Y,14,A,4,40,2,23,7,Y,Y,E,5,10
42746,4,14,8,4,B,K,N,B,B,E,12,H,B,10,1,A,K,Y,70,17,N,12,C,2,40,1,6,2,Y,Y,C,2,2
42747,4,12,7,3,E,H,Y,B,B,D,2,B,B,10,1,A,B,N,52,18,N,7,A,3,31,1,23,3,Y,N,E,5,1
42750,2,11,19,3,H,K,Y,B,B,E,3,I,B,20,2,A,R,N,42,24,Y,13,A,2,31,1,2,7,Y,N,E,2,4
42752,4,13,21,7,N,K,Y,B,B,E,7,H,B,20,1,A,R,N,63,20,N,6,A,2,31,1,18,3,Y,N,D,5,2
42754,1,7,4,3,B,A,Y,B,B,D,8,A,B,15,3,A,B,N,91,8,Y,7,A,4,34,1,1,6,Y,N,C,4,3
42755,2,6,18,4,N,A,Y,B,B,D,7,B,B,10,1,A,A,N,77,7,N,13,A,1,28,1,21,2,N,N,A,1,5
42757,1,8,3,2,N,C,N,B,B,D,12,B,B,15,1,A,I,N,76,11,N,9,C,2,40,1,16,2,Y,N,E,5,1
42758,7,7,15,2,W,B,Y,B,B,D,3,B,B,10,1,A,I,N,44,9,N,9,A,2,40,1,22,4,Y,N,D,3,1
42759,5,11,15,2,N,H,N,B,B,D,8,A,B,10,1,A,A,N,21,17,N,11,A,2,40,1,20,3,N,N,A,2,6
42761,5,15,12,2,N,B,N,A,B,D,8,B,B,20,1,A,I,N,65,15,Y,13,A,3,40,1,5,1,N,N,A,3,8
42764,1,13,2,2,N,K,N,B,B,F,8,K,B,10,3,A,R,N,100,21,Y,19,A,1,22,1,16,3,Y,N,C,1,2
42765,1,15,1,1,N,C,N,B,B,B,8,B,B,10,1,A,I,N,39,10,N,6,A,2,31,1,21,7,Y,N,D,3,1
42766,17,5,18,3,E,A,Y,B,B,D,2,B,B,10,2,A,B,N,40,11,Y,9,A,1,28,1,20,5,Y,N,E,2,6
42767,2,19,22,3,N,H,Y,B,B,D,3,B,B,10,3,A,I,N,22,16,Y,14,B,1,25,1,1,7,N,N,A,1,1
42768,2,12,6,4,N,K,N,B,B,E,3,H,B,10,1,A,L,N,74,9,Y,16,A,2,34,1,11,3,Y,N,E,2,2
42770,1,15,2,1,N,K,N,B,B,E,7,H,B,10,1,A,N,N,16,11,Y,5,A,1,25,1,14,3,Y,N,E,1,1
42771,1,5,20,3,B,A,N,B,B,C,12,B,B,5,1,C,E,N,69,16,N,16,A,2,37,1,8,6,Y,N,E,2,9
42774,5,6,5,4,B,A,Y,B,B,B,12,B,B,15,1,A,B,N,62,10,N,12,A,2,37,1,24,4,Y,N,E,2,2
42775,4,9,7,5,N,C,N,B,B,D,8,B,B,20,1,A,I,N,68,13,N,15,A,2,31,1,16,4,Y,N,E,2,5
42778,2,9,19,5,N,K,N,B,B,G,3,H,B,20,1,A,K,N,84,13,Y,15,A,1,37,1,12,3,Y,N,C,1,7
42779,4,5,14,4,N,A,Y,B,B,D,12,B,B,15,1,A,A,Y,80,9,N,14,C,3,34,1,10,7,Y,Y,E,3,1
42782,2,12,15,6,W,C,N,B,B,D,8,L,B,10,1,A,I,N,37,14,N,13,A,2,31,1,22,1,Y,N,E,2,2
42783,1,16,18,7,B,I,Y,D,B,E,8,H,B,5,1,A,R,N,54,12,Y,10,A,1,28,1,8,1,Y,N,D,1,10
42784,1,9,2,2,N,K,N,B,B,E,2,H,B,15,3,A,M,N,24,11,Y,7,A,2,28,1,2,7,N,N,A,3,1
